Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6vwuSjfe1UjY6fn43HZ4CK,"Approaching Dusk","Piano Studies","Eagle Lake",2017-11-03,105856,38,false,,2026-05-12T11:12:58Z,"","Eagle Lake",0.521,0.0629,0,-24.43,1,0.0363,0.992,0.94,0.0809,0.297,105.44,4
spotify:track:17C3EXdU2eFGKnesQTkEJr,"Once Around","Hardly A Day, Hardly A Night","Cubicolor",2020-02-21,222000,44,false,,2026-05-12T11:12:58Z,"melodic house,melodic techno","Anjunadeep",0.436,0.163,8,-18.953,0,0.0338,0.9,0.906,0.107,0.0926,174.996,1
spotify:track:19vWDttuR4ZVBzUfQFsfPS,"Pastoral","Pastoral","Christian Löffler",2020-11-04,220630,47,false,,2026-05-12T11:12:58Z,"","Deutsche Grammophon (DG)",0.163,0.191,10,-20.924,1,0.0365,0.937,0.959,0.0961,0.0335,105.104,3
spotify:track:39nSL4qbk0rsGNSVJb5TWK,"FF4","Flamagra","Flying Lotus",2019-05-24,71520,39,false,,2026-05-12T11:12:58Z,"idm,experimental hip hop,nu jazz,glitch","Warp Records",0.607,0.184,6,-7.69,1,0.0681,0.43,0.937,0.117,0.486,81.244,4
spotify:track:0YuXLaFcDAbqHwEZNvqfVP,"Riverline","Oasis Sky","Tor",2021-04-30,281882,40,false,,2026-05-12T11:12:58Z,"trip hop,downtempo","Tor Music",0.757,0.662,0,-11.34,0,0.0414,0.496,0.86,0.109,0.0711,119.993,4
spotify:track:1Alcws0xXs4eQDchjn3RGh,"Dreamer","Departure","Abakus",2016-10-10,412631,43,false,,2026-05-12T11:12:58Z,"downtempo","Modus Recordings",0.728,0.512,2,-14.055,1,0.0408,0.0305,0.752,0.0992,0.13,113.994,4
spotify:track:7vPuyrHssHCdaVHjiwiMYs,"Void (feat. Cnebce)","Temporis","Idrissi;Malket",2021-05-28,222197,34,false,,2026-05-12T11:12:58Z,"synthwave,moroccan rap,moroccan pop,slap house","Idrissi",0.497,0.877,3,-5.084,0,0.0595,0.0495,0.109,0.147,0.199,99.924,4
spotify:track:41DRCJywCHC0QyCX71GO9G,"Finding Atlantis","We're Back Chilling","Cook & Stans",2020-05-15,267096,43,false,,2026-05-12T11:12:58Z,"dub techno,melodic techno","Cook & Stans",0.843,0.609,11,-11.971,0,0.0539,0.00917,0.879,0.104,0.224,124.001,4
spotify:track:7LKRv9zrKDrLOO8jcFPQxA,"chilling by your bedside.","decades.","beeno",2019-12-31,166956,34,false,,2026-05-12T11:12:58Z,"","[RENTUL]",0.588,0.166,3,-20.73,1,0.0408,0.887,0.925,0.111,0.475,57.497,4
spotify:track:1hchcXyOsDcLOM6AA0nFsx,"Second Sun","Once in a Blue Moon","Nils Hoffmann;Ben Böhmer",2020-03-06,224332,51,false,,2026-05-12T11:12:58Z,"melodic house,minimal techno,melodic techno,deep house,progressive house","POESIE MUSIK",0.739,0.409,2,-10.737,1,0.033,0.0178,0.848,0.0859,0.181,119.996,4
spotify:track:1bqcpJFdy2DPfCko3ZBYqX,"India","India","EarthLife",2019-04-12,535370,35,false,,2026-05-12T11:12:58Z,"melodic techno,melodic house,progressive house","Steyoyoke",0.788,0.56,9,-11.316,0,0.0564,0.31,0.926,0.0959,0.102,124.999,4
spotify:track:1ErakKk3ypf8rp8N5UUrta,"Absent Minded in Berlin","We're Back Chilling","Cook & Stans",2020-05-15,311613,36,false,,2026-05-12T11:12:58Z,"dub techno,melodic techno","Cook & Stans",0.81,0.907,1,-11.284,0,0.0497,0.00243,0.837,0.105,0.14,124.004,4
